,violent,crime_type,unique_id,gender,age,race,marital_stat,is_military,year_arrested,year_admitted,ntimes_arrested,age_arrest_first,violent_first,probation_yn,ntimes_incarc_adult,ntimes_incarc_juv,highest_grade_attend,has_GED,has_HSD,had_job,public_assist_prior,monthly_income_prior,family_makeup,child_caretaker_welfare,child_caretaker_substabuse,parents_servetime,family_servetime,commit_crime_juv,age_crime_first,forcible_sex,phys_abuse,age_drink_first,drink_frequency,used_heroin,used_meth,used_barbiturates,used_crack,used_cocaine,used_pcp,used_ecstacy,used_lsd,used_pot
8609,1,1,8610,male,31,black,married,0,2001,2003,12.0,18.0,0,0,2.0,0.0,11.0,0,0,1,0,1350.0,mother,0,1,0,0,0,13.8279620853,0,1,21.0,9,0,0,0,0,0,0,0,0,1
8610,0,2,8611,male,30,white,never_marr,0,1998,2000,4.0,18.0,1,0,3.0,0.0,12.0,0,1,0,0,7500.0,mother,0,0,1,1,1,14.0,0,0,16.0,9,0,0,0,0,0,0,1,0,1
8611,0,3,8612,male,34,white,never_marr,0,1995,1997,25.0,8.0,0,1,7.0,7.0,12.0,0,1,0,0,1100.0,family_unknown,0,0,0,0,1,8.0,0,1,15.9622498484,0,0,0,0,0,0,0,0,0,0
8612,0,5,8613,male,40,white,mar_unknown,0,9999,9999,2.0,18.9689288635,0,0,2.0,0.0,10.8733575272,0,0,0,0,0.0,family_unknown,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8613,0,2,8614,male,33,white,divorced,0,1999,1999,18.0,13.0,1,1,4.0,7.0,7.0,1,0,1,0,2250.0,both,0,1,1,0,1,11.0,0,1,14.0,10,0,0,0,1,1,0,0,1,1
8615,0,4,8616,male,38,white,never_marr,0,2003,2003,2.0,23.0,0,1,2.0,0.0,12.0,0,1,1,0,1750.0,mother,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8616,1,1,8617,male,29,white,never_marr,0,2001,2001,1.0,26.0,0,0,2.0,0.0,12.0,0,1,1,0,700.0,foster,0,0,0,0,1,13.0,0,1,21.0,0,0,0,0,0,0,0,0,0,1
8617,1,1,8618,male,27,white,never_marr,0,2001,2003,20.0,15.0,1,1,1.0,1.0,9.0,0,0,0,0,1350.0,both,1,1,1,1,1,13.0,0,0,13.0,10,0,0,0,0,1,0,1,1,1
8618,1,1,8619,male,60,white,divorced,0,1998,2001,0.0,18.9689288635,0,0,2.0,0.0,16.0,0,1,1,0,0.0,both,0,0,0,0,0,13.8279620853,0,1,18.0,0,0,0,0,0,0,0,0,0,0
8619,1,1,8620,male,43,black,never_marr,0,1995,1996,1.0,20.0,0,1,2.0,0.0,12.0,1,0,1,0,3750.0,both,0,0,0,0,0,13.8279620853,0,0,19.0,0,0,0,0,0,0,0,0,0,1
8620,1,1,8621,male,58,white,married,0,2002,2003,0.0,18.9689288635,0,0,2.0,0.0,10.0,1,0,1,0,1750.0,both,0,1,1,0,0,13.8279620853,0,1,10.0,0,0,0,0,0,0,0,0,0,0
8621,0,3,8622,male,41,black,divorced,1,1999,2000,4.0,27.0,1,1,4.0,0.0,12.0,0,1,1,0,900.0,mother,1,0,0,1,1,17.0,0,0,18.0,0,0,0,0,0,1,0,0,0,1
8622,0,3,8623,male,30,black,never_marr,0,2001,2002,1.0,16.0,0,1,2.0,0.0,11.0,0,0,1,0,1100.0,both,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8625,1,1,8626,male,59,white,never_marr,0,2000,2000,2.0,40.0,0,1,2.0,0.0,13.0,0,1,1,0,3750.0,both,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8626,0,4,8627,male,46,white,separated,0,2001,2001,20.0,19.0,0,1,6.0,0.0,8.0,0,0,1,0,1750.0,both,0,0,1,0,1,13.0,0,0,13.0,9,0,0,0,0,0,0,0,0,1
8627,1,1,8628,male,56,black,divorced,0,1971,1971,0.0,18.9689288635,0,0,2.0,0.0,10.0,0,0,1,0,700.0,mother,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8628,0,3,8629,male,24,black,never_marr,0,2003,2003,3.0,18.0,0,1,2.0,0.0,12.0,0,1,0,0,700.0,mother,0,0,1,0,1,17.0,0,0,20.0,7,0,0,0,0,0,0,0,0,1
8630,0,3,8631,male,24,black,never_marr,0,2003,2003,0.0,18.9689288635,0,0,2.0,0.0,12.0,1,0,1,0,1350.0,both,0,0,0,0,0,13.8279620853,0,0,17.0,10,0,0,0,0,0,0,0,0,1
8631,1,1,8632,male,55,white,divorced,0,1989,1989,1.0,38.0,0,0,2.0,0.0,7.0,0,0,1,0,1750.0,institution,0,0,0,1,1,15.0,0,0,16.0,10,0,0,0,0,0,0,0,0,0
8632,0,4,8633,male,23,black,never_marr,0,2002,2002,4.0,18.0,0,1,2.0,0.0,12.0,0,0,1,1,300.0,mother,0,0,0,1,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,1
8634,0,2,8635,male,24,native_am,never_marr,0,1999,2000,2.0,17.0,0,0,2.0,0.0,11.0,0,0,1,0,500.0,foster,1,1,1,0,1,16.0,0,0,7.0,8,0,0,0,1,1,0,1,0,1
8636,1,1,8637,male,44,white,divorced,1,2000,2001,0.0,18.9689288635,0,0,2.0,0.0,12.0,0,1,1,0,3750.0,both,0,1,0,0,0,13.8279620853,0,0,21.0,6,0,0,0,0,1,0,0,0,1
8637,1,1,8638,male,39,black,never_marr,0,1982,1983,6.0,11.0,0,1,2.0,0.0,11.0,0,0,1,1,500.0,father,0,0,0,0,1,12.0,0,1,14.0,9,0,0,0,0,0,0,0,0,1
8638,0,2,8639,male,37,black,divorced,1,2001,2001,2.0,22.0,0,1,2.0,0.0,12.0,0,1,1,0,900.0,mother,0,1,0,1,1,22.0,0,0,16.0,10,1,0,1,1,1,0,0,0,1
8639,1,1,8640,male,27,white,never_marr,0,2001,2002,13.0,15.0,1,1,1.0,0.0,10.0,1,0,1,0,1100.0,mother,0,0,0,0,1,13.0,1,1,15.9622498484,0,0,1,0,0,0,0,0,1,1
8641,0,3,8642,male,34,black,married,0,2002,2003,3.0,18.0,0,1,4.0,0.0,11.0,1,0,1,0,900.0,mother,1,0,1,1,1,9.0,0,0,16.0,10,0,0,0,1,1,0,1,0,1
8642,1,1,8643,male,34,white,divorced,0,2001,2002,4.0,19.0,0,1,1.0,0.0,9.0,0,0,0,0,0.0,grandparents,0,1,0,0,1,8.0,0,0,10.0,10,0,0,0,1,1,0,0,1,1
8645,1,1,8646,male,44,white,never_marr,0,1999,2000,1.0,16.0,0,1,2.0,0.0,11.0,0,0,1,0,1100.0,both,0,0,0,1,1,14.0,0,0,16.0,6,0,0,0,0,1,0,0,0,1
8648,0,2,8649,male,31,white,never_marr,0,1999,2001,3.0,18.0,0,1,2.0,0.0,11.0,1,0,1,0,1100.0,both,0,0,0,0,1,15.0,0,0,19.0,8,0,0,0,0,1,0,1,1,1
8649,0,2,8650,male,31,black,never_marr,0,1998,1999,5.0,14.0,0,1,2.0,2.0,11.0,1,0,1,0,1350.0,grandparents,0,0,0,0,1,16.0,0,1,17.0,6,0,0,0,1,1,0,0,0,1
8650,0,2,8651,male,32,black,never_marr,0,2000,2001,3.0,21.0,0,1,2.0,0.0,12.0,0,1,1,0,700.0,mother,0,0,1,0,1,16.0,0,0,15.0,0,0,0,0,0,0,0,0,0,1
8651,1,1,8652,male,27,black,never_marr,0,2000,2001,2.0,15.0,0,1,2.0,2.0,10.0,0,0,0,0,1350.0,grandparents,0,1,1,0,1,15.0,0,0,14.0,9,0,0,0,0,1,0,1,0,1
8652,1,1,8653,male,75,white,widowed,1,1999,2000,1.0,70.0,0,0,2.0,0.0,16.0,0,1,0,0,7500.0,both,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8653,0,3,8654,male,41,black,divorced,1,2001,2001,2.0,24.0,0,0,2.0,0.0,12.0,0,1,1,0,1350.0,mother,0,0,0,1,0,13.8279620853,0,0,30.0,0,0,0,0,1,0,0,0,0,0
8655,0,2,8656,male,41,black,never_marr,0,2001,2003,2.0,22.0,0,0,1.0,1.0,11.0,0,0,1,0,700.0,mother,0,0,0,0,1,18.0,0,0,15.9622498484,0,0,0,0,0,1,0,0,0,1
8657,1,1,8658,male,42,black,never_marr,0,1995,1996,8.0,14.0,1,0,2.0,0.0,11.0,0,0,0,0,1690.21001409,both,0,0,0,1,0,13.8279620853,0,0,15.9622498484,10,0,0,0,0,0,0,0,0,0
8659,1,1,8660,male,33,black,never_marr,0,2000,2001,15.0,12.0,0,0,5.0,4.0,9.0,0,0,0,0,1100.0,mother,1,0,0,1,1,12.0,0,0,15.9622498484,0,0,0,0,1,1,0,1,0,1
8660,0,2,8661,male,24,white,never_marr,0,1999,2000,3.0,11.0,0,1,2.0,0.0,9.0,1,0,1,0,6250.0,mother,1,1,0,0,1,11.0,0,1,15.0,9,1,1,1,1,1,1,1,1,1
8661,0,4,8662,male,26,white,never_marr,1,1999,2000,0.0,18.9689288635,0,0,2.0,0.0,12.0,0,1,1,0,900.0,both,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8662,0,3,8663,male,44,black,never_marr,0,2002,2003,5.0,28.0,0,1,5.0,0.0,12.0,0,1,1,0,1750.0,both,0,1,1,0,0,13.8279620853,0,0,19.0,10,0,0,0,1,0,0,0,0,0
8664,1,1,8665,male,45,black,separated,0,1998,1998,4.0,18.0,0,1,2.0,0.0,12.0,0,1,1,0,500.0,mother,0,0,0,0,0,13.8279620853,0,0,19.0,9,0,0,0,1,1,0,0,0,1
8665,0,2,8666,male,43,black,never_marr,0,1999,2000,6.0,19.0,0,0,2.0,0.0,14.0,0,1,1,0,1750.0,both,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8667,1,1,8668,male,29,white,never_marr,0,2000,2001,0.0,18.9689288635,0,0,2.0,0.0,14.0,0,1,1,1,3750.0,mother,0,0,0,0,0,13.8279620853,0,0,22.0,6,0,0,0,0,0,0,0,0,1
8668,1,1,8669,male,41,black,married,0,1995,1998,4.0,19.0,1,1,2.0,0.0,12.0,0,1,1,0,3750.0,both,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,1
8669,0,4,8670,male,42,white,divorced,0,2001,2001,10.0,18.0,0,1,7.0,0.0,8.0,1,0,1,0,300.0,mother,0,0,0,0,0,13.8279620853,0,0,20.0,9,0,0,0,0,0,0,0,0,0
8670,1,1,8671,male,37,white,never_marr,0,2003,2003,2.0,21.0,0,1,2.0,0.0,8.0,0,0,1,0,500.0,both,0,0,0,0,0,13.8279620853,0,0,16.0,0,0,0,0,0,0,0,0,0,0
8671,0,3,8672,male,29,black,never_marr,0,1999,2000,10.0,14.0,1,1,2.0,0.0,10.0,0,0,1,0,1350.0,both,1,0,0,1,0,13.8279620853,0,0,13.0,7,0,0,0,0,1,0,0,0,1
8672,0,4,8673,male,47,other,separated,0,1997,1998,0.0,18.9689288635,0,0,2.0,0.0,14.0,0,1,1,0,1100.0,both,0,0,0,0,0,13.8279620853,0,0,19.0,0,0,0,0,0,0,0,0,0,0
8673,1,1,8674,male,56,black,separated,0,1992,1994,2.0,14.0,0,1,3.0,0.0,13.0,0,0,0,0,100.0,both,0,0,0,1,1,15.0,0,1,17.0,8,1,0,0,0,1,0,0,0,1
8674,1,1,8675,male,44,black,separated,0,1993,1994,4.0,25.0,0,0,2.0,0.0,9.0,0,0,1,0,1100.0,mother,1,1,0,1,0,13.8279620853,0,0,11.0,10,0,0,0,1,1,0,0,0,1
8675,1,1,8676,male,24,black,never_marr,0,1997,1998,3.0,14.0,1,0,0.0,2.0,10.8733575272,0,0,1,0,1690.21001409,mother,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,1
8676,0,5,8677,male,51,white,married,0,2001,2001,0.0,18.9689288635,0,0,2.0,0.0,14.0,0,1,0,0,1350.0,both,0,1,0,0,0,13.8279620853,0,1,18.0,10,0,0,0,0,0,0,0,0,1
8677,0,5,8678,male,55,white,married,1,1999,2000,6.0,20.0,0,0,6.0,0.0,14.0,0,1,1,1,1100.0,mother,0,1,0,1,0,13.8279620853,0,1,18.0,0,0,0,1,0,1,0,0,0,1
8680,0,3,8681,male,33,black,mar_unknown,0,1995,1996,11.0,17.0,0,1,3.0,0.0,9.0,0,0,1,1,7500.0,father,1,1,1,1,0,13.8279620853,0,1,15.9622498484,0,0,0,0,0,0,0,0,0,0
8681,1,1,8682,male,44,black,divorced,0,2001,2001,3.0,29.0,0,1,2.0,0.0,11.0,0,0,1,0,700.0,both,1,0,0,1,0,13.8279620853,0,0,16.0,10,0,0,0,1,0,0,0,0,0
8683,0,3,8684,male,43,black,divorced,0,1992,1993,3.0,18.9689288635,0,1,2.0,0.0,12.0,0,1,0,0,3750.0,mother,0,0,0,1,0,13.8279620853,0,0,30.0,10,0,0,0,0,1,0,0,0,1
8688,0,3,8689,male,22,black,never_marr,0,2000,2001,2.0,15.0,0,1,2.0,0.0,11.0,0,0,1,0,7500.0,both,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8689,0,2,8690,male,60,black,widowed,0,9997,9997,2.0,48.0,0,0,2.0,0.0,12.0,0,0,1,0,300.0,mother,1,1,0,0,0,13.8279620853,0,0,55.0,0,0,0,0,0,0,0,0,0,0
8690,1,1,8691,male,40,white,never_marr,0,1989,1990,3.0,20.0,1,1,1.0,0.0,10.0,0,0,1,0,1350.0,family_unknown,0,1,1,1,1,12.0,0,0,13.0,10,0,0,0,0,0,1,0,0,1
8692,1,1,8693,male,53,white,divorced,0,1995,1996,3.0,15.0,0,0,0.0,2.0,5.0,0,0,1,0,0.0,mother,1,1,0,1,1,12.0,0,0,13.0,10,1,1,0,0,1,1,0,0,1
8693,1,1,8694,male,45,white,divorced,0,2000,2002,20.0,18.0,0,0,2.0,0.0,10.0,0,0,1,0,0.0,mother,1,0,1,1,0,13.8279620853,0,0,17.0,9,0,0,0,0,0,0,0,0,1
8694,1,1,8695,male,21,black,never_marr,0,2002,2002,10.0,14.0,0,1,1.0,4.0,10.0,0,0,0,0,500.0,mother,0,0,0,0,1,16.0,0,1,15.9622498484,0,0,0,0,0,0,0,0,0,0
8696,1,1,8697,male,28,black,never_marr,0,1991,1992,5.0,12.0,1,1,2.0,0.0,9.0,0,0,1,0,1690.21001409,mother,1,0,0,1,1,13.0,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,1
8697,0,2,8698,male,41,other,never_marr,0,1994,1994,1.0,18.0,0,1,2.0,0.0,12.0,1,0,1,0,0.0,both,0,0,0,1,1,18.0,0,0,28.0,10,0,0,0,1,1,0,0,0,1
8698,0,3,8699,male,25,black,never_marr,0,2000,2003,2.0,11.0,0,1,2.0,0.0,9.0,0,0,0,0,0.0,mother,0,0,0,0,0,13.8279620853,0,0,12.0,0,0,0,0,0,0,0,0,0,1
8699,1,1,8700,male,37,black,separated,0,1998,1999,5.0,18.9689288635,0,1,5.0,0.0,12.0,0,1,1,0,500.0,both,0,0,1,1,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,1,0,0,0,1
8700,1,1,8701,male,26,other,never_marr,0,2000,2003,3.0,17.0,0,0,2.0,0.0,10.0,0,0,1,0,1100.0,both,1,1,0,1,0,13.8279620853,0,0,13.0,10,0,0,0,0,1,0,0,1,1
8701,1,1,8702,male,27,black,never_marr,0,1996,1998,0.0,18.9689288635,0,0,2.0,0.0,10.0,0,0,1,0,900.0,mother,0,0,0,0,0,13.8279620853,0,0,15.0,8,0,0,0,0,0,0,0,0,0
8703,0,2,8704,male,40,black,never_marr,0,2002,2002,25.0,19.0,0,1,10.0,0.0,10.0,0,0,0,1,0.0,mother,0,1,1,0,0,13.8279620853,0,0,20.0,10,0,0,0,1,1,0,0,0,1
8707,0,3,8708,male,55,other,divorced,0,1996,1996,15.0,35.0,0,1,2.0,0.0,6.0,0,0,0,0,0.0,family_unknown,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8708,1,1,8709,male,53,white,divorced,0,1997,1998,2.0,19.0,0,1,1.0,0.0,12.0,0,1,0,0,700.0,both,0,0,0,0,1,18.0,0,0,15.9622498484,0,0,0,0,0,1,0,0,0,1
8709,1,1,8710,male,30,black,never_marr,0,1994,1995,2.0,17.0,1,1,1.0,1.0,11.0,1,0,1,0,7500.0,mother,0,0,1,1,1,13.8279620853,0,1,15.9622498484,0,1,0,0,0,1,0,0,0,1
8710,1,1,8711,male,34,black,never_marr,0,1994,1995,4.0,18.0,0,0,2.0,1.0,8.0,0,0,1,1,500.0,mother,1,0,1,1,0,13.8279620853,0,0,17.0,10,0,0,0,0,0,0,0,0,1
8711,1,1,8712,male,48,black,never_marr,0,1999,2000,2.0,33.0,0,1,2.0,0.0,10.0,0,0,0,0,1350.0,mother,0,0,0,0,0,13.8279620853,0,0,18.0,0,0,0,0,0,0,0,0,0,0
8712,0,3,8713,male,39,black,never_marr,0,2000,2001,3.0,17.0,0,0,2.0,0.0,8.0,1,0,1,0,900.0,both,0,1,1,1,1,15.0,0,0,15.0,10,0,0,0,0,1,0,0,0,1
8713,0,3,8714,male,25,black,never_marr,0,2002,2003,2.0,21.0,0,1,2.0,0.0,10.0,0,0,1,0,700.0,mother,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,1,0,0,0,1
8715,1,1,8716,male,35,white,never_marr,0,2001,2001,2.0,15.0,1,1,1.0,0.0,10.0,1,0,1,0,2250.0,mother,0,0,0,0,1,10.0,0,0,14.0,10,0,0,0,0,0,0,0,0,1
8716,1,1,8717,male,24,black,never_marr,0,2000,2000,10.0,15.0,0,1,5.0,3.0,12.0,1,0,1,1,7500.0,both,0,0,1,0,1,13.0,0,0,15.9622498484,0,0,0,0,0,1,0,0,0,0
8717,1,1,8718,male,38,white,married,1,1990,1991,0.0,18.9689288635,0,0,2.0,0.0,14.0,0,1,1,0,2250.0,both,0,0,1,0,0,13.8279620853,0,0,17.0,10,0,0,0,0,0,0,0,0,0
8719,0,4,8720,male,27,black,never_marr,0,1996,1997,27.0,13.0,0,1,2.0,0.0,12.0,0,1,1,0,1350.0,both,0,0,0,0,1,12.0,0,0,13.0,10,0,0,0,0,0,0,0,0,1
8720,0,3,8721,male,44,black,never_marr,0,2003,2003,1.0,39.0,0,1,2.0,0.0,12.0,0,1,1,0,1350.0,both,0,0,0,1,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,1
8723,0,3,8724,male,20,black,never_marr,0,2002,2003,10.0,13.0,0,1,1.0,1.0,9.0,0,0,1,0,6250.0,grandparents,1,0,1,1,1,12.0,0,0,15.0,0,0,0,0,0,0,0,0,0,1
8724,1,1,8725,male,43,black,divorced,1,1985,1987,0.0,18.9689288635,0,0,2.0,0.0,12.0,0,1,1,0,1100.0,mother,0,0,0,0,0,13.8279620853,0,0,19.0,10,0,0,0,0,0,0,0,0,0
8725,1,1,8726,male,20,white,never_marr,0,2000,2001,0.0,18.9689288635,0,0,2.0,0.0,9.0,0,0,0,0,0.0,both,0,0,0,0,0,13.8279620853,0,0,15.0,0,0,0,0,0,1,0,1,0,1
8726,1,1,8727,male,20,black,never_marr,0,2001,2002,1.0,16.0,0,0,2.0,0.0,10.0,0,0,0,0,700.0,both,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,1
8727,0,2,8728,male,41,white,divorced,1,1997,1997,4.0,19.0,0,1,2.0,0.0,14.0,0,1,1,0,2250.0,both,0,0,0,0,0,13.8279620853,0,0,15.0,0,0,0,0,0,0,0,0,0,0
8728,0,2,8729,male,23,white,never_marr,0,2000,2001,3.0,15.0,1,0,2.0,0.0,8.0,1,0,1,1,6250.0,mother,0,0,1,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,1
8731,1,1,8732,male,41,black,divorced,0,1998,1999,2.0,27.0,0,1,3.0,1.0,8.0,0,0,1,0,2250.0,mother,0,1,0,1,1,12.0,0,0,14.0,9,0,0,0,1,1,0,0,0,1
8733,1,1,8734,male,23,white,never_marr,0,2001,2003,0.0,18.9689288635,0,0,2.0,0.0,10.0,0,0,1,0,900.0,grandparents,0,0,0,0,0,13.8279620853,0,0,14.0,9,0,0,0,0,0,0,0,0,0
8734,0,3,8735,male,33,black,never_marr,0,2002,2003,4.0,17.0,0,1,4.0,1.0,12.0,0,1,0,0,0.0,grandparents,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,1,0,0,0,1
8735,0,2,8736,male,36,black,never_marr,0,1996,1996,36.0,10.0,0,1,4.0,3.0,11.0,1,0,0,0,1750.0,mother,1,1,0,1,1,10.0,0,0,10.0,10,0,0,1,0,1,0,0,0,1
8737,1,1,8738,male,35,black,married,1,2001,2002,8.0,15.0,0,0,1.0,0.0,12.0,0,1,1,0,2250.0,mother,1,0,0,0,1,15.0,0,0,16.0,10,0,0,0,1,1,0,0,0,1
8741,1,1,8742,male,32,white,never_marr,0,2002,2003,2.0,16.0,0,1,1.0,0.0,18.0,0,1,1,0,7500.0,both,0,0,0,0,0,13.8279620853,0,0,25.0,9,0,0,0,0,0,0,0,1,1
8742,1,1,8743,male,25,black,never_marr,0,2001,2002,10.0,11.0,0,1,1.0,0.0,11.0,0,0,0,0,0.0,mother,1,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8743,0,3,8744,male,24,black,never_marr,0,2002,2002,1.0,20.0,0,0,2.0,0.0,10.0,0,0,1,0,300.0,both,1,1,0,1,0,13.8279620853,0,0,18.0,0,0,0,0,1,1,0,0,0,1
8745,0,5,8746,male,51,black,married,1,1997,1997,2.0,35.0,0,1,2.0,0.0,9.0,0,0,1,0,2250.0,both,0,0,0,1,0,13.8279620853,0,0,19.0,0,1,0,1,1,0,0,0,1,1
8747,1,1,8748,male,30,black,never_marr,0,2000,2002,0.0,18.9689288635,0,0,2.0,0.0,10.0,1,0,1,0,1350.0,grandparents,0,0,0,0,0,13.8279620853,0,0,18.0,0,0,0,0,0,1,0,0,0,1
8748,0,3,8749,male,30,black,never_marr,0,2002,2002,1.0,28.0,0,1,2.0,0.0,10.0,0,0,0,0,3750.0,both,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8749,0,2,8750,male,21,white,never_marr,0,2003,2003,10.0,13.0,0,1,2.0,4.0,12.0,0,0,1,1,3750.0,mother,1,1,1,1,1,15.0,0,1,18.0,9,0,0,0,0,1,0,1,0,1
8751,1,1,8752,male,66,white,divorced,1,1990,1993,2.0,26.0,0,0,2.0,0.0,9.0,1,0,1,0,500.0,both,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8752,1,1,8753,male,33,white,divorced,0,2000,2000,1.0,16.0,1,0,2.0,0.0,3.0,0,0,1,0,3750.0,mother,1,1,0,0,0,13.8279620853,0,1,8.0,0,0,0,0,0,0,0,0,0,0
8753,1,1,8754,male,25,white,never_marr,0,2001,2001,0.0,18.9689288635,0,0,2.0,0.0,9.0,0,0,1,0,1350.0,mother,0,0,0,0,1,14.0,0,0,14.0,0,1,1,0,1,1,0,1,0,1
8754,1,1,8755,male,41,black,never_marr,0,2001,2003,1.0,22.0,1,1,2.0,0.0,10.0,0,0,1,0,700.0,both,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8756,1,1,8757,male,27,black,never_marr,0,2001,2003,1.0,21.0,1,0,2.0,0.0,12.0,0,1,1,0,1750.0,both,0,0,0,1,0,13.8279620853,0,0,20.0,9,0,0,0,0,0,0,0,0,1
8757,0,5,8758,male,45,black,divorced,0,2001,2001,0.0,18.9689288635,0,0,2.0,0.0,11.0,0,0,1,0,1750.0,grandparents,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8758,1,1,8759,male,49,white,divorced,0,2001,2003,2.0,44.0,0,0,2.0,0.0,1.0,0,0,1,0,1100.0,both,0,0,0,0,0,13.8279620853,0,0,25.0,9,0,0,0,0,0,0,0,0,0
8759,0,4,8760,male,46,white,divorced,0,2000,2001,2.0,32.0,0,1,2.0,0.0,16.0,0,1,1,0,7500.0,both,0,1,0,1,0,13.8279620853,1,1,15.0,10,0,0,0,0,0,0,0,0,1
8760,0,2,8761,male,45,black,never_marr,1,1998,1999,18.0,21.0,1,1,4.0,0.0,14.0,0,1,0,0,500.0,both,0,0,0,1,0,13.8279620853,0,0,17.0,9,1,0,0,1,1,0,0,0,1
8762,1,1,8763,male,28,black,never_marr,0,2002,2003,0.0,18.9689288635,0,0,2.0,0.0,14.0,0,1,1,0,1350.0,father,0,0,0,0,0,13.8279620853,0,0,23.0,0,0,0,0,0,0,0,0,0,1
8764,1,1,8765,male,43,white,divorced,1,2001,2001,0.0,18.9689288635,0,0,2.0,0.0,9.0,1,0,1,0,300.0,father,1,0,0,0,0,13.8279620853,0,0,6.0,6,0,0,0,0,0,0,0,0,1
8765,0,2,8766,male,32,white,separated,0,2001,2001,0.0,18.9689288635,0,0,2.0,0.0,4.0,0,0,1,0,500.0,mother,0,0,0,0,0,13.8279620853,0,0,12.0,10,0,0,0,0,1,0,0,0,0
8768,1,1,8769,male,29,white,never_marr,0,2003,2003,2.0,20.0,0,1,2.0,0.0,12.0,0,1,0,0,0.0,mother,1,1,0,0,1,16.0,0,0,16.0,10,0,0,0,0,0,0,0,0,1
8770,1,1,8771,male,44,black,never_marr,0,1996,1998,1.0,27.0,0,0,2.0,0.0,14.0,0,1,1,1,3750.0,mother,1,0,1,1,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,1
8771,0,3,8772,male,51,black,never_marr,0,2001,2001,0.0,18.9689288635,0,0,2.0,0.0,9.0,0,0,0,0,300.0,both,0,1,0,1,0,13.8279620853,0,0,15.0,10,0,0,0,1,1,0,0,0,1
8772,1,1,8773,male,33,black,never_marr,0,1992,1992,3.0,11.0,0,1,1.0,2.0,11.0,0,0,1,0,300.0,mother,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8774,1,1,8775,male,49,white,divorced,0,1992,1992,3.0,19.0,1,0,3.0,0.0,8.0,1,0,1,0,900.0,mother,1,1,0,0,0,13.8279620853,0,0,12.0,10,0,0,0,0,1,0,0,0,1
8775,1,1,8776,male,23,black,never_marr,0,2002,2003,2.0,20.0,0,0,2.0,0.0,13.0,0,1,0,0,0.0,both,0,0,0,1,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
8776,0,3,8777,male,26,black,never_marr,0,2000,2001,3.0,15.0,0,1,2.0,0.0,10.0,0,0,1,1,3750.0,mother,1,1,0,1,0,13.8279620853,0,0,16.0,10,0,0,0,1,1,0,0,0,1
8777,0,4,8778,male,42,white,divorced,0,1999,2001,0.0,18.9689288635,0,0,2.0,0.0,14.0,0,1,1,0,6250.0,both,0,0,0,0,0,13.8279620853,0,0,13.0,0,0,0,0,0,0,0,0,0,0
8779,1,1,8780,male,32,black,married,0,2001,2003,0.0,18.9689288635,0,0,2.0,0.0,14.0,0,1,1,0,3750.0,mother,0,0,0,0,0,13.8279620853,0,0,21.0,9,0,0,0,0,0,0,0,0,0
